,Unnamed: 0,Unnamed: 0.1,address,area,city,detail,detail_info,location,name,province,street_id,telephone,uid,lat,lng,tag,lng_w,lat_w
111,111,111,河南省洛阳市西工区陵园路七号院,西工区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=7e8f85c13309ae7f21f017e7&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'image_num': '1', 'children': []}","{'lat': 34.698192, 'lng': 112.43865}",海川羽毛球馆,河南省,,(0379)60280091,7e8f85c13309ae7f21f017e7,34.698192,112.43865,运动健身;体育场馆,,
112,112,112,安乐镇茹刘线,洛龙区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=04465935c028525eae080f56&output=html&source=placeapi_v2', 'overall_rating': '4.0', 'image_num': '7', 'comment_num': '4', 'children': []}","{'lat': 34.652203, 'lng': 112.505729}",洛阳篮球公园,河南省,04465935c028525eae080f56,13783171016,04465935c028525eae080f56,34.652203,112.505729,运动健身;体育场馆,,
113,113,113,黄河路114号,涧西区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=ab39b983107645acca213d53&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.661696, 'lng': 112.422381}",洛阳新动力羽毛球俱乐部,河南省,,,ab39b983107645acca213d53,34.661696,112.422381,运动健身;体育场馆,,
114,114,114,河南省洛阳市洛龙区李贺路与自强路交叉口西南150米,洛龙区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=b3bc20fa5578e64d8605bfbb&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.606731, 'lng': 112.420699}",河科大健身房羽毛球馆,河南省,b3bc20fa5578e64d8605bfbb,,b3bc20fa5578e64d8605bfbb,34.606731,112.420699,运动健身;体育场馆,,
115,115,115,河南省洛阳市洛龙区春咏路与滋兰路交叉口西北150米,洛龙区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=a8cd5263c0b39139f6c59cfb&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.622096, 'lng': 112.427507}",洛阳理工学院开元校区篮球场,河南省,a8cd5263c0b39139f6c59cfb,,a8cd5263c0b39139f6c59cfb,34.622096,112.427507,运动健身;体育场馆,,
116,116,116,航空路和青年路的交叉口附近,西工区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=00d3f0dfa5d5fa2f210220c7&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.671641, 'lng': 112.447825}",博德篮球训练营,河南省,,13343884989,00d3f0dfa5d5fa2f210220c7,34.671641,112.447825,运动健身;体育场馆,,
117,117,117,中州中路319金水湾大酒店,西工区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'navi_location': {'lng': 112.44738895324, 'lat': 34.677893319671}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=9fe3b0e265c6e07943ab9a8b&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'image_num': '1', 'comment_num': '1', 'children': []}","{'lat': 34.677683, 'lng': 112.447468}",金水湾大酒店-乒乓球,河南省,9fe3b0e265c6e07943ab9a8b,,9fe3b0e265c6e07943ab9a8b,34.677683,112.447468,运动健身;体育场馆,,
118,118,118,中州西路与涧河街交叉口东北150米,西工区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=37c7e6323b7fe03fd8131827&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.670268, 'lng': 112.426085}",篮球场,河南省,,,37c7e6323b7fe03fd8131827,34.670268,112.426085,运动健身;体育场馆,,
119,119,119,河南省洛阳市洛龙区洛阳理工学院大学生骨干培训学校,洛龙区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=c0839b98fbd96686471a322c&output=html&source=placeapi_v2', 'image_num': '2', 'children': []}","{'lat': 34.622262, 'lng': 112.426537}",洛阳理工学院羽毛球训练房,河南省,c0839b98fbd96686471a322c,,c0839b98fbd96686471a322c,34.622262,112.426537,运动健身;体育场馆,,
120,120,120,学子街8号,洛龙区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=91c469cac4194fccd72ce2f1&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.620457, 'lng': 112.424629}",洛阳理工学院篮球场,河南省,91c469cac4194fccd72ce2f1,,91c469cac4194fccd72ce2f1,34.620457,112.424629,运动健身;体育场馆,,
121,121,121,河南省洛阳市西工区春都路126,西工区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=157539f6ab4352ecd13ce39b&output=html&source=placeapi_v2', 'overall_rating': '3.0', 'image_num': '1', 'children': []}","{'lat': 34.694893, 'lng': 112.452021}",乾记羽毛球馆,河南省,,13937907464,157539f6ab4352ecd13ce39b,34.694893,112.452021,运动健身;体育场馆,,
122,122,122,机场西路九号洛阳新艺学院附近,孟津县,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5b29714a99134ad405026f98&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.736794, 'lng': 112.385593}",洛阳空港产业集聚区乒乓球俱乐部,河南省,5b29714a99134ad405026f98,,5b29714a99134ad405026f98,34.736794,112.385593,运动健身;体育场馆,,
123,123,123,中州东路青年宫4楼,老城区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'navi_location': {'lng': 112.48703522676, 'lat': 34.691895884976}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=15465f0b95ca22ac774ff146&output=html&source=placeapi_v2', 'overall_rating': '5.0', 'image_num': '5', 'comment_num': '2', 'children': []}","{'lat': 34.691855, 'lng': 112.48738}",乐旋乒乓球俱乐部,河南省,15465f0b95ca22ac774ff146,18939004129,15465f0b95ca22ac774ff146,34.691855,112.48738,运动健身;体育场馆,,
124,124,124,中州东路310号云天宾馆,老城区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'navi_location': {'lng': 112.48338105559, 'lat': 34.689478784986}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f5f1d8f5c7e3a70f91114c72&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'image_num': '2', 'comment_num': '1', 'children': []}","{'lat': 34.689634, 'lng': 112.48335}",云天宾馆-乒乓球厅,河南省,f5f1d8f5c7e3a70f91114c72,(0379)65277588,f5f1d8f5c7e3a70f91114c72,34.689634,112.48335,运动健身;体育场馆,,
125,125,125,洛阳市孟津县洛麻线,孟津县,洛阳市,1,"{'tag': '运动健身;体育场馆', 'navi_location': {'lng': 112.3984291003, 'lat': 34.737165060898}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f8ea7498037ad7a0c8e33ca8&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.737536, 'lng': 112.397896}",洛阳职业技术学院-篮球场,河南省,f8ea7498037ad7a0c8e33ca8,,f8ea7498037ad7a0c8e33ca8,34.737536,112.397896,运动健身;体育场馆,,
126,126,126,开元大道239号钼都利豪国际饭店19层,洛龙区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'navi_location': {'lng': 112.45219416099, 'lat': 34.622932804797}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=1257f8ad389e3bedd0ff2331&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'image_num': '1', 'children': []}","{'lat': 34.622723, 'lng': 112.452235}",钼都利豪国际饭店-乒乓球室,河南省,1257f8ad389e3bedd0ff2331,(0379)65979999,1257f8ad389e3bedd0ff2331,34.622723,112.452235,运动健身;体育场馆,,
127,127,127,安乐街道洛阳桥南向南200米龙安宾馆,洛龙区,洛阳市,1,"{'tag': '教育培训', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=870658347387db67f4b916c8&output=html&source=placeapi_v2', 'children': []}","{'lat': 34.662949, 'lng': 112.473231}",洛阳陈涛乒乓球俱乐部,河南省,,,870658347387db67f4b916c8,34.662949,112.473231,教育培训,,
128,128,128,偃师市商都夜市,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=0aa884ed2d48cd7e89f15d94&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.630802, 'lng': 112.734821}",偃师市佳一羽毛球俱乐部商都夜市球馆,河南省,,,0aa884ed2d48cd7e89f15d94,34.630802,112.734821,运动健身;体育场馆,,
129,129,129,纱厂东路4号第1幢附近,西工区,洛阳市,1,"{'tag': '出入口;门', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=681cbe5be56b0cd0081cc714&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.685556, 'lng': 112.443089}",0379羽毛球俱乐部-东北门,河南省,681cbe5be56b0cd0081cc714,,681cbe5be56b0cd0081cc714,34.685556,112.443089,出入口;门,,
130,130,130,黄河路114号,涧西区,洛阳市,1,"{'tag': '出入口;门', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=ed61b8f552d853ac9d95dee4&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.661633, 'lng': 112.42249}",洛阳新动力羽毛球俱乐部-东北门,河南省,ed61b8f552d853ac9d95dee4,,ed61b8f552d853ac9d95dee4,34.661633,112.42249,出入口;门,,
131,131,131,关林街道牡丹大道广利街交叉口向东一百五十米路南,洛龙区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5ab3f8d01a667d02d92f28c3&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.61713, 'lng': 112.473437}",红双喜乒乓球俱乐部,河南省,,,5ab3f8d01a667d02d92f28c3,34.61713,112.473437,运动健身;体育场馆,,
132,132,132,河南省洛阳市洛龙区S319(洛宜公路),洛龙区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f46bd14fa5701566e215f955&output=html&source=placeapi_v2', 'image_num': '2', 'children': []}","{'lat': 34.664203, 'lng': 112.473752}",Garden Court花园球馆(花卉市场店),河南省,,,f46bd14fa5701566e215f955,34.664203,112.473752,运动健身;体育场馆,,
133,133,133,河南省洛阳市洛龙区太康路自行车赛场西侧,洛龙区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=430b7990b8a93698c2f1cf2e&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.630555, 'lng': 112.436195}",体育中心-室外篮球场,河南省,430b7990b8a93698c2f1cf2e,,430b7990b8a93698c2f1cf2e,34.630555,112.436195,运动健身;体育场馆,,
134,134,134,洛阳市洛龙区开元大道286号洛阳会展中心5楼,洛龙区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'navi_location': {'lng': 112.43678809304, 'lat': 34.62391942249}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=215bd5e5e3b4534dddee8b57&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'image_num': '2', 'comment_num': '1', 'children': []}","{'lat': 34.623741, 'lng': 112.437417}",超越羽毛球馆,河南省,,(0379)65997636,215bd5e5e3b4534dddee8b57,34.623741,112.437417,运动健身;体育场馆,,
135,135,135,河南省洛阳市西工区汉宫路5号乾元木材公司院内,西工区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=d68f98c111a065154054d73d&output=html&source=placeapi_v2', 'overall_rating': '4.0', 'image_num': '4', 'comment_num': '3', 'children': []}","{'lat': 34.695521, 'lng': 112.426276}",7号球馆,河南省,,"(0379)61129817,15138798770",d68f98c111a065154054d73d,34.695521,112.426276,运动健身;体育场馆,,
136,136,136,河南省洛阳市西工区纱厂北路4号纱厂北路丹尼斯向北100米(食品城),西工区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=e7841c706f04b930c51e5128&output=html&source=placeapi_v2', 'overall_rating': '5.0', 'image_num': '10', 'comment_num': '3', 'children': []}","{'lat': 34.691321, 'lng': 112.435232}",袋鼠篮球公园,河南省,,18103796907,e7841c706f04b930c51e5128,34.691321,112.435232,运动健身;体育场馆,,
137,137,137,河南省洛阳市洛龙区洛河南岸洛阳新区,洛龙区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=806d4d9b577137be96ca0752&output=html&source=placeapi_v2', 'overall_rating': '5.0', 'image_num': '1', 'comment_num': '2', 'children': []}","{'lat': 34.623437, 'lng': 112.440247}",新区体育中心篮球馆,河南省,806d4d9b577137be96ca0752,,806d4d9b577137be96ca0752,34.623437,112.440247,运动健身;体育场馆,,
138,138,138,华夏路与春城路交叉口东南150米,涧西区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f14e340c59b018194207c19a&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.625851, 'lng': 112.399772}",春盈羽球馆,河南省,,(0379)60658167,f14e340c59b018194207c19a,34.625851,112.399772,运动健身;体育场馆,,
139,139,139,健康路与航空路交叉口南50米,西工区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=7b54f15737294c0481288a5a&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.671668, 'lng': 112.447659}",篮球馆,河南省,,,7b54f15737294c0481288a5a,34.671668,112.447659,运动健身;体育场馆,,
140,140,140,丽新路青少年宫,涧西区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=cead7693174b5420d42ce2b1&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.661976, 'lng': 112.416052}",洛阳市青少年宫-羽毛球馆,河南省,cead7693174b5420d42ce2b1,,cead7693174b5420d42ce2b1,34.661976,112.416052,运动健身;体育场馆,,
141,141,141,河南省洛阳市涧西区陇北二路19号,涧西区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=2ed0096b93a3a59008f5eb1e&output=html&source=placeapi_v2', 'image_num': '3', 'children': []}","{'lat': 34.672487, 'lng': 112.387299}",乒乓球俱乐部,河南省,2ed0096b93a3a59008f5eb1e,,2ed0096b93a3a59008f5eb1e,34.672487,112.387299,运动健身;体育场馆,,
142,142,142,自强路附近,洛龙区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=d5d6197ccd12bef7fa0cada0&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'image_num': '1', 'children': []}","{'lat': 34.607052, 'lng': 112.421895}",河南科技大学开元校区-篮球场,河南省,d5d6197ccd12bef7fa0cada0,,d5d6197ccd12bef7fa0cada0,34.607052,112.421895,运动健身;体育场馆,,
143,143,143,河南省洛阳市西工区陵园路七号院,西工区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=7e8f85c13309ae7f21f017e7&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'image_num': '1', 'children': []}","{'lat': 34.698192, 'lng': 112.43865}",海川羽毛球馆,河南省,,(0379)60280091,7e8f85c13309ae7f21f017e7,34.698192,112.43865,运动健身;体育场馆,,
144,144,144,安乐镇茹刘线,洛龙区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=04465935c028525eae080f56&output=html&source=placeapi_v2', 'overall_rating': '4.0', 'image_num': '7', 'comment_num': '4', 'children': []}","{'lat': 34.652203, 'lng': 112.505729}",洛阳篮球公园,河南省,04465935c028525eae080f56,13783171016,04465935c028525eae080f56,34.652203,112.505729,运动健身;体育场馆,,
145,145,145,黄河路114号,涧西区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=ab39b983107645acca213d53&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.661696, 'lng': 112.422381}",洛阳新动力羽毛球俱乐部,河南省,,,ab39b983107645acca213d53,34.661696,112.422381,运动健身;体育场馆,,
146,146,146,河南省洛阳市洛龙区李贺路与自强路交叉口西南150米,洛龙区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=b3bc20fa5578e64d8605bfbb&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.606731, 'lng': 112.420699}",河科大健身房羽毛球馆,河南省,b3bc20fa5578e64d8605bfbb,,b3bc20fa5578e64d8605bfbb,34.606731,112.420699,运动健身;体育场馆,,
147,147,147,河南省洛阳市洛龙区春咏路与滋兰路交叉口西北150米,洛龙区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=a8cd5263c0b39139f6c59cfb&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.622096, 'lng': 112.427507}",洛阳理工学院开元校区篮球场,河南省,a8cd5263c0b39139f6c59cfb,,a8cd5263c0b39139f6c59cfb,34.622096,112.427507,运动健身;体育场馆,,
148,148,148,航空路和青年路的交叉口附近,西工区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=00d3f0dfa5d5fa2f210220c7&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.671641, 'lng': 112.447825}",博德篮球训练营,河南省,,13343884989,00d3f0dfa5d5fa2f210220c7,34.671641,112.447825,运动健身;体育场馆,,
149,149,149,中州中路319金水湾大酒店,西工区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'navi_location': {'lng': 112.44738895324, 'lat': 34.677893319671}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=9fe3b0e265c6e07943ab9a8b&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'image_num': '1', 'comment_num': '1', 'children': []}","{'lat': 34.677683, 'lng': 112.447468}",金水湾大酒店-乒乓球,河南省,9fe3b0e265c6e07943ab9a8b,,9fe3b0e265c6e07943ab9a8b,34.677683,112.447468,运动健身;体育场馆,,
150,150,150,中州西路与涧河街交叉口东北150米,西工区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=37c7e6323b7fe03fd8131827&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.670268, 'lng': 112.426085}",篮球场,河南省,,,37c7e6323b7fe03fd8131827,34.670268,112.426085,运动健身;体育场馆,,
151,151,151,河南省洛阳市洛龙区洛阳理工学院大学生骨干培训学校,洛龙区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=c0839b98fbd96686471a322c&output=html&source=placeapi_v2', 'image_num': '2', 'children': []}","{'lat': 34.622262, 'lng': 112.426537}",洛阳理工学院羽毛球训练房,河南省,c0839b98fbd96686471a322c,,c0839b98fbd96686471a322c,34.622262,112.426537,运动健身;体育场馆,,
152,152,152,学子街8号,洛龙区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=91c469cac4194fccd72ce2f1&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.620457, 'lng': 112.424629}",洛阳理工学院篮球场,河南省,91c469cac4194fccd72ce2f1,,91c469cac4194fccd72ce2f1,34.620457,112.424629,运动健身;体育场馆,,
153,153,153,河南省洛阳市西工区春都路126,西工区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=157539f6ab4352ecd13ce39b&output=html&source=placeapi_v2', 'overall_rating': '3.0', 'image_num': '1', 'children': []}","{'lat': 34.694893, 'lng': 112.452021}",乾记羽毛球馆,河南省,,13937907464,157539f6ab4352ecd13ce39b,34.694893,112.452021,运动健身;体育场馆,,
154,154,154,机场西路九号洛阳新艺学院附近,孟津县,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5b29714a99134ad405026f98&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.736794, 'lng': 112.385593}",洛阳空港产业集聚区乒乓球俱乐部,河南省,5b29714a99134ad405026f98,,5b29714a99134ad405026f98,34.736794,112.385593,运动健身;体育场馆,,
155,155,155,中州东路青年宫4楼,老城区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'navi_location': {'lng': 112.48703522676, 'lat': 34.691895884976}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=15465f0b95ca22ac774ff146&output=html&source=placeapi_v2', 'overall_rating': '5.0', 'image_num': '5', 'comment_num': '2', 'children': []}","{'lat': 34.691855, 'lng': 112.48738}",乐旋乒乓球俱乐部,河南省,15465f0b95ca22ac774ff146,18939004129,15465f0b95ca22ac774ff146,34.691855,112.48738,运动健身;体育场馆,,
156,156,156,中州东路310号云天宾馆,老城区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'navi_location': {'lng': 112.48338105559, 'lat': 34.689478784986}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f5f1d8f5c7e3a70f91114c72&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'image_num': '2', 'comment_num': '1', 'children': []}","{'lat': 34.689634, 'lng': 112.48335}",云天宾馆-乒乓球厅,河南省,f5f1d8f5c7e3a70f91114c72,(0379)65277588,f5f1d8f5c7e3a70f91114c72,34.689634,112.48335,运动健身;体育场馆,,
157,157,157,洛阳市孟津县洛麻线,孟津县,洛阳市,1,"{'tag': '运动健身;体育场馆', 'navi_location': {'lng': 112.3984291003, 'lat': 34.737165060898}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f8ea7498037ad7a0c8e33ca8&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.737536, 'lng': 112.397896}",洛阳职业技术学院-篮球场,河南省,f8ea7498037ad7a0c8e33ca8,,f8ea7498037ad7a0c8e33ca8,34.737536,112.397896,运动健身;体育场馆,,
158,158,158,开元大道239号钼都利豪国际饭店19层,洛龙区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'navi_location': {'lng': 112.45219416099, 'lat': 34.622932804797}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=1257f8ad389e3bedd0ff2331&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'image_num': '1', 'children': []}","{'lat': 34.622723, 'lng': 112.452235}",钼都利豪国际饭店-乒乓球室,河南省,1257f8ad389e3bedd0ff2331,(0379)65979999,1257f8ad389e3bedd0ff2331,34.622723,112.452235,运动健身;体育场馆,,
159,159,159,安乐街道洛阳桥南向南200米龙安宾馆,洛龙区,洛阳市,1,"{'tag': '教育培训', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=870658347387db67f4b916c8&output=html&source=placeapi_v2', 'children': []}","{'lat': 34.662949, 'lng': 112.473231}",洛阳陈涛乒乓球俱乐部,河南省,,,870658347387db67f4b916c8,34.662949,112.473231,教育培训,,
160,160,160,偃师市商都夜市,偃师市,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=0aa884ed2d48cd7e89f15d94&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.630802, 'lng': 112.734821}",偃师市佳一羽毛球俱乐部商都夜市球馆,河南省,,,0aa884ed2d48cd7e89f15d94,34.630802,112.734821,运动健身;体育场馆,,
161,161,161,纱厂东路4号第1幢附近,西工区,洛阳市,1,"{'tag': '出入口;门', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=681cbe5be56b0cd0081cc714&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.685556, 'lng': 112.443089}",0379羽毛球俱乐部-东北门,河南省,681cbe5be56b0cd0081cc714,,681cbe5be56b0cd0081cc714,34.685556,112.443089,出入口;门,,
162,162,162,黄河路114号,涧西区,洛阳市,1,"{'tag': '出入口;门', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=ed61b8f552d853ac9d95dee4&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.661633, 'lng': 112.42249}",洛阳新动力羽毛球俱乐部-东北门,河南省,ed61b8f552d853ac9d95dee4,,ed61b8f552d853ac9d95dee4,34.661633,112.42249,出入口;门,,
163,163,163,关林街道牡丹大道广利街交叉口向东一百五十米路南,洛龙区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5ab3f8d01a667d02d92f28c3&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 34.61713, 'lng': 112.473437}",红双喜乒乓球俱乐部,河南省,,,5ab3f8d01a667d02d92f28c3,34.61713,112.473437,运动健身;体育场馆,,
164,164,164,河南省洛阳市洛龙区S319(洛宜公路),洛龙区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f46bd14fa5701566e215f955&output=html&source=placeapi_v2', 'image_num': '2', 'children': []}","{'lat': 34.664203, 'lng': 112.473752}",Garden Court花园球馆(花卉市场店),河南省,,,f46bd14fa5701566e215f955,34.664203,112.473752,运动健身;体育场馆,,
165,165,165,河南省洛阳市西工区汉宫路5号乾元木材公司院内,西工区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=d68f98c111a065154054d73d&output=html&source=placeapi_v2', 'overall_rating': '4.0', 'image_num': '4', 'comment_num': '3', 'children': []}","{'lat': 34.695521, 'lng': 112.426276}",7号球馆,河南省,,"(0379)61129817,15138798770",d68f98c111a065154054d73d,34.695521,112.426276,运动健身;体育场馆,,
166,166,166,河南省洛阳市西工区纱厂北路4号纱厂北路丹尼斯向北100米(食品城),西工区,洛阳市,1,"{'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=e7841c706f04b930c51e5128&output=html&source=placeapi_v2', 'overall_rating': '5.0', 'image_num': '10', 'comment_num': '3', 'children': []}","{'lat': 34.691321, 'lng': 112.435232}",袋鼠篮球公园,河南省,,18103796907,e7841c706f04b930c51e5128,34.691321,112.435232,运动健身;体育场馆,,
